datetime,open,high,low,close,volume,is_min,is_max
2024-07-29 19:30:00,218.59,219.12,218.0,218.21001,3984140,0,0
2024-07-30 13:30:00,219.03999,220.325,218.56,219.07001,8172417,0,0
2024-07-30 14:30:00,219.07001,219.3358,217.17,217.28999,5639492,0,0
2024-07-30 15:30:00,217.28,217.53999,216.33,216.98,3537121,0,0
2024-07-30 16:30:00,216.96001,217.35001,216.12,217.25,3365740,0,0
2024-07-30 17:30:00,217.24001,218.74001,216.96001,218.285,3146102,0,0
2024-07-30 18:30:00,218.28,218.71001,217.97,218.63,3328246,0,0
2024-07-30 19:30:00,218.64,219.92,218.45,218.78999,5666938,0,0
2024-07-31 13:30:00,221.53,223.44,220.64,222.83,10966219,0,0
2024-07-31 14:30:00,222.84,223.82001,222.3,223.155,5147851,0,0
2024-07-31 15:30:00,223.155,223.37,222.17,222.37,3107571,0,0
2024-07-31 16:30:00,222.38361,223.00999,222.08009,222.60001,3484238,0,0
2024-07-31 17:30:00,222.595,223.00999,221.31,222.92999,3509520,0,0
2024-07-31 18:30:00,222.94,223.37,221.285,221.61011,4951278,0,0
2024-07-31 19:30:00,221.64,223.00929,221.37,221.99001,5618520,0,0
2024-08-01 13:30:00,224.37,224.4505,221.25999,221.28,10512069,0,0
2024-08-01 14:30:00,221.27969,221.73,220.12,220.53999,6309661,0,0
2024-08-01 15:30:00,220.56,220.85001,219.02,219.32001,4477931,0,0
2024-08-01 16:30:00,219.34,219.5,217.63,218.14999,4455108,0,0
2024-08-01 17:30:00,218.16,218.8,217.1908,217.78999,6390068,0,0
2024-08-01 18:30:00,217.795,218.1599,217.02,218.05499,6030523,0,0
2024-08-01 19:30:00,218.05,219.14,217.13499,218.28,7438049,0,0
2024-08-02 13:30:00,219.14999,224.41499,217.71001,222.655,29536982,0,0
2024-08-02 14:30:00,222.63,224.3799,221.75999,222.83,14319380,0,0
2024-08-02 15:30:00,222.86,224.72,221.42,224.62,9098444,0,0
2024-08-02 16:30:00,224.61501,225.60001,223.45,224.64,7487153,0,0
2024-08-02 17:30:00,224.63,225.005,221.91,223.435,7549443,0,0
2024-08-02 18:30:00,223.42,224.10001,222.11,222.62,6527167,0,0
2024-08-02 19:30:00,222.63,222.9883,219.06,219.8,11042774,0,0
2024-08-05 13:30:00,199.14,211.11,196.21001,207.9787,43357359,1,0
2024-08-05 14:30:00,207.9407,213.47,207.82001,211.17,13404154,0,0
2024-08-05 15:30:00,211.2,213.0,209.505,212.61501,8715135,0,0
2024-08-05 16:30:00,212.62,212.64999,209.72,210.81,6246693,0,0
2024-08-05 17:30:00,210.78999,211.89,209.37,210.61,5113963,0,0
2024-08-05 18:30:00,210.563,210.95,203.92,206.42999,16677734,0,0
2024-08-05 19:30:00,206.42999,209.35001,206.0117,209.19,11251750,0,0
2024-08-06 13:30:00,205.39,206.25,201.07001,204.89011,24100484,0,0
