datetime,open,high,low,close,volume,is_min,is_max
2025-09-18 13:30:00,239.95,241.2,239.11,239.17999,3253004,0,1
2025-09-18 13:35:00,239.19,239.77,238.95,239.48,770616,0,0
2025-09-18 13:40:00,239.46001,239.7,238.065,238.0762,842559,0,0
2025-09-18 13:45:00,238.10001,238.34,237.63,238.05299,902126,0,0
2025-09-18 13:50:00,238.05,238.42,237.92,238.06,633874,0,0
2025-09-18 13:55:00,238.06,238.59,237.92,238.44501,643610,0,0
2025-09-18 14:00:00,238.42999,238.42999,237.88,238.14,604153,0,0
2025-09-18 14:05:00,238.145,238.32001,237.61011,237.69501,637121,0,0
2025-09-18 14:10:00,237.71001,237.85069,236.64999,237.00999,1108219,0,0
2025-09-18 14:15:00,237.00999,237.55499,236.7731,237.25,737884,1,0
2025-09-18 14:20:00,237.25999,237.38879,236.98,237.22,689822,0,0
2025-09-18 14:25:00,237.21001,237.6268,237.19,237.56,630476,0,0
2025-09-18 14:30:00,237.565,237.785,237.315,237.4072,561955,0,0
2025-09-18 14:35:00,237.42999,237.81,237.42999,237.7699,474160,0,0
2025-09-18 14:40:00,237.77,238.14999,237.67999,237.94,480872,0,0
2025-09-18 14:45:00,237.92999,238.27,237.8201,238.22,425621,0,0
2025-09-18 14:50:00,238.22,238.39,238.03999,238.1631,416355,0,0
2025-09-18 14:55:00,238.16,238.3,238.09,238.235,317756,0,0
2025-09-18 15:00:00,238.25,238.795,238.2104,238.64999,508017,0,0
2025-09-18 15:05:00,238.66,238.72,238.39,238.5956,363483,0,1
2025-09-18 15:10:00,238.605,238.62,238.31,238.39,245095,0,0
2025-09-18 15:15:00,238.39999,238.46001,238.1293,238.425,328153,0,0
2025-09-18 15:20:00,238.42599,238.57001,238.33,238.42,224922,0,0
2025-09-18 15:25:00,238.405,238.48,238.10001,238.19,241510,0,0
2025-09-18 15:30:00,238.21001,238.44501,238.21001,238.34,217382,0,0
2025-09-18 15:35:00,238.33,238.42,238.30009,238.35001,232788,0,0
2025-09-18 15:40:00,238.34,238.53999,238.23,238.325,450247,0,0
2025-09-18 15:45:00,238.33,238.47009,238.09,238.22,301004,0,0
2025-09-18 15:50:00,238.22,238.23,237.63,237.64011,452159,0,0
2025-09-18 15:55:00,237.64999,237.69501,237.35001,237.61,389250,0,0
2025-09-18 16:00:00,237.59,237.78,237.5,237.68021,296089,0,0
2025-09-18 16:05:00,237.687,237.82001,237.57001,237.58,235773,0,0
2025-09-18 16:10:00,237.58,237.81,237.45,237.77,270620,0,0
2025-09-18 16:15:00,237.77499,238.17999,237.73,238.05569,393842,0,0
2025-09-18 16:20:00,238.07001,238.09241,237.91,237.9245,199109,0,0
2025-09-18 16:25:00,237.94,238.03999,237.91,237.94,170880,0,0
2025-09-18 16:30:00,237.95,237.985,237.64999,237.66,307283,0,0
2025-09-18 16:35:00,237.66,237.995,237.64,237.95,280426,0,0
2025-09-18 16:40:00,237.965,238.11,237.94031,238.08,207082,0,0
2025-09-18 16:45:00,238.08,238.13499,237.98,238.09,326438,0,0
2025-09-18 16:50:00,238.0999,238.105,237.89999,238.02,208201,0,0
2025-09-18 16:55:00,238.00999,238.05,237.86011,237.955,227421,0,0
2025-09-18 17:00:00,237.95,238.065,237.8325,237.86,219752,0,0
2025-09-18 17:05:00,237.88,238.125,237.845,238.00999,283473,0,0
2025-09-18 17:10:00,238.0,238.2,237.925,238.0,240261,0,0
2025-09-18 17:15:00,238.005,238.12,237.9301,237.96001,258684,0,0
2025-09-18 17:20:00,237.96001,238.02,237.75999,237.77499,763737,0,0
2025-09-18 17:25:00,237.78,238.0,237.755,237.88,233350,0,0
2025-09-18 17:30:00,237.87,238.10001,237.86,237.965,197305,0,0
2025-09-18 17:35:00,237.965,238.02,237.67999,238.02,306802,0,0
2025-09-18 17:40:00,238.005,238.02,237.495,237.52,256688,0,0
2025-09-18 17:45:00,237.52,237.605,237.37,237.41,188531,0,0
2025-09-18 17:50:00,237.42999,237.5,237.32001,237.4101,220576,0,0
2025-09-18 17:55:00,237.41499,237.46001,237.21021,237.39,279722,0,0
2025-09-18 18:00:00,237.38,237.67999,237.313,237.59,259695,1,0
2025-09-18 18:05:00,237.6055,237.88,237.5636,237.869,307908,0,0
2025-09-18 18:10:00,237.86,237.99001,237.75,237.88,331207,0,0
2025-09-18 18:15:00,237.88,238.02,237.71001,237.73,236280,0,0
2025-09-18 18:20:00,237.72501,237.81,237.64999,237.7693,204598,0,0
2025-09-18 18:25:00,237.78,237.965,237.75,237.8018,220976,0,0
2025-09-18 18:30:00,237.81,237.9464,237.795,237.83501,214086,0,0
2025-09-18 18:35:00,237.84,237.91,237.69,237.78,251399,0,0
2025-09-18 18:40:00,237.78999,237.85001,237.66499,237.705,240363,0,0
2025-09-18 18:45:00,237.705,237.75,237.6107,237.6107,207173,0,0
2025-09-18 18:50:00,237.63,237.73,237.57001,237.67,254366,0,0
2025-09-18 18:55:00,237.66499,237.80099,237.655,237.69,315051,0,0
2025-09-18 19:00:00,237.69,237.8,237.651,237.75999,213763,0,0
2025-09-18 19:05:00,237.75999,237.78,237.515,237.57001,274658,0,0
2025-09-18 19:10:00,237.565,237.655,237.52,237.62,329625,0,0
2025-09-18 19:15:00,237.61,237.72501,237.5,237.53999,388825,0,0
2025-09-18 19:20:00,237.545,237.61,237.3026,237.33839,504051,0,0
2025-09-18 19:25:00,237.33501,237.50999,237.25011,237.45,347341,1,0
2025-09-18 19:30:00,237.455,237.7,237.435,237.689,307635,0,0
2025-09-18 19:35:00,237.685,237.905,237.685,237.83,354680,0,0
2025-09-18 19:40:00,237.83,237.91431,237.5062,237.78999,400899,0,0
2025-09-18 19:45:00,237.78999,237.8,237.545,237.62,333690,0,0
2025-09-18 19:50:00,237.62,237.96001,237.46001,237.89,849856,0,0
2025-09-18 19:55:00,237.89,238.11,237.74001,237.85001,1802623,0,0
2025-09-19 13:30:00,241.175,242.59,240.97,241.69501,16075909,0,0
2025-09-19 13:35:00,241.67,242.34,240.8,241.2525,1817413,0,0
2025-09-19 13:40:00,241.21001,241.37,240.42,240.94839,1313098,0,0
2025-09-19 13:45:00,240.95,241.3,240.35001,241.25999,3889800,0,0
2025-09-19 13:50:00,241.28999,241.73,240.64999,241.23,1097601,0,0
